,voter,vote,weight
3483,osmo130klgc4fe2jxwan6eq6lhszk2efa99qvrmcw9s,NO,124237166
3484,osmo13s2d4qzafd7wulpuls4y3l07xv04jlygjutm76,YES,10000000
3485,osmo13stzqk27y46cr8fz7vfr8dsqqk4wpz90fqmc23,ABSTAIN,183850027177
3486,osmo13stj4dcva0efyew5a9dk2ehp0zqwyv2jnc6zpd,ABSTAIN,515000000
3487,osmo13sckm5ahl6p7a30hq9xaf2aeur0cw3dxf2qlv5,YES,81894959
3488,osmo13smupv5peslyw5my7ua8a9wxmnypnpjh4j57aq,YES,60079176
3489,osmo133fplj6hyl02s2jgckmryvkyj9p2d5mn8vnw2g,YES,408393181
3490,osmo1332gmq88rwjgj2jz5awhp5v4duu6ngukn8wkqn,YES,634400000
3491,osmo133t8m00w7llsslnf05zdhehharntly8dt2x2cj,YES,49474150000
3492,osmo133va8vgy0ygfjmvzy64pgay5w6lg4239f2qdy3,YES,1666994588
3493,osmo13306hrp8e9y9z8lv5h2eccupffj8kw95hwx292,ABSTAIN,1603330000
3494,osmo133s8nm96euz4xacqrff6vdvn5kdwfk50d58m8a,YES,1160000093
3495,osmo1334hqcevza65zt3p8vxrrxh805x0l0h49hjtsm,NO,2056949
3496,osmo133k4p6ha569696ep0kgzvthwnxt3ndsw5eqwts,NO,259553867
3497,osmo1337q9t4fuyp2w08rxhujna5w6r7svf76yncju4,YES,54305000
3498,osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,YES,264000000
3499,osmo13jx7nwk675gq7u59kqnxe5fvkhgwdz6ryvtvm2,YES,600000000
3500,osmo13jsv0utt6dl4fc7kypkm8hp7k3lc0q592tee70,NO,1482977536
3501,osmo13j5dd5hsp2shzllewnczkqajdrhrmuygwxdn67,YES,0
3502,osmo13jepslvn24g6n8s92fjztcymutt4kte8mymuxh,VETO,1292035121
3503,osmo13jun6zqqqerq2j6y2gwtn2nh59pckkayrdx54q,ABSTAIN,5079840
3504,osmo13nq8quhcns2p67540cxkcuhfures0tuku98rg7,YES,279037025
3505,osmo13nzzsqenw5r98x7lpwxy2f5l5mq2gncgetfwpl,YES,58900000
3506,osmo13n9yu983wfp75d4uqvajx3f8y6xd32zn5asqee,YES,3525120302
3507,osmo13n98a5cznwlljljvhm3fzlyvqfvnu5d5ahw5f6,YES,1202386
3508,osmo13nfqamuxqlxqh3w609nhqf5r8vrrcz4pfahcpt,YES,143714404
3509,osmo13nwv9d4swmn90rvrmnmscshm5utecul9h985rp,YES,695453000
3510,osmo13nw33jugvjpnk7v6t47c30paq5uac4cl9e8kwj,YES,13000000
3511,osmo13n05lm84xnmf7f44fne8dt994lsajmzpu7gw30,YES,400000
3512,osmo13n3edsw7kde8flaa78ejsd58f8agn0669vl8zn,NO,450000
3513,osmo13nnp438pzfcehqdf4kuguwq6h5q8phatffsv60,YES,33752800000
3514,osmo13nhnvrzc94fcsxc7zz9yg4hln0s53y8uxnd34y,YES,0
3515,osmo1358fvs0alm355dkltxdya5jk77tuqca8q6ejna,ABSTAIN,12501
3516,osmo13524m3mqm3fsfrj92p9jeexpjcl3zn68tre74s,VETO,2875293
3517,osmo135dgurwdq2u23jwn80gr5tcdmzkj9w3p02r6hm,YES,107117582
3518,osmo135wgs8furphzvrtgk7s3szkr57sdpvfj452pum,YES,0
3519,osmo134r2c0r7m2f2k5xznethq9hptgvpzp4j6mueu9,YES,26060000
3520,osmo1342mv0hx65end4kx4dw8d0azuuaggrupzv9mvc,YES,50077958
3521,osmo134weqh8gva23klrsfdccsf7g6e2mfcaggyjqxm,YES,574000000
3522,osmo134jc43sgmgm74gf0xcysn6a4ne92yw0rcgjgk9,YES,832653686
3523,osmo134nzhell8k2zznhnyaga7y5tlv9s2ceg2jmr8c,YES,0
3524,osmo1345d64cv654ljt07n83pu399xdnqvq9r8twrgn,YES,6282447
3525,osmo134c3cg4m9mhak7d4q936etvmm6w8wsp2yre9w5,YES,30000000
3526,osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,VETO,493660349
3527,osmo134ultcrapjnu8nxttt5rlc05tgeex2jau6lcfn,YES,250000000
3528,osmo13kr99m7n2nxrp62y0p3uyks9eyrr8nt3x48a7h,YES,24072682
3529,osmo13kgstc8tjz8pa438sdrxqf9w6hgpg2unqz9wwj,NO,0
3530,osmo13knvvagq38c4ase9netq6kc4sdt0t2cgwul4w9,YES,100000
3531,osmo13kc7vs947nf4aj63yzcc9a8uwmymtgscwqvrgn,NO,4724220089
3532,osmo13ketvyvzqxh6rq08qez3dvekd02uxll6ykr54x,YES,375716291
3533,osmo13hgplqnsp0hwlx9cesjmweadqetas57l0w2zy6,YES,595000000
3534,osmo13hndwv6ee4a0y0gtfg6we4czl2y4ay2aly08qm,YES,125000000
3535,osmo13cx7dxuky5pvytgtpf047hr4unm3hvm93eqd47,ABSTAIN,2064000000
3536,osmo13cez0n9s5ty8w7v3d8afsyenl75m9l7utptuxl,YES,0
3537,osmo13c6mgnfve6ja9y0jx5v0j2ylsx05nj7tal559c,ABSTAIN,209669805
3538,osmo13cml6dnte6q8mszvpe48efkxtwrk4vz0fafze2,YES,34465985
3539,osmo13ezxmd8kx25c5t9cs5eeqmur022lngkt27vu32,YES,18000
3540,osmo13erk9gxd74vwxekaccxga73kgh4r39pf3swftc,YES,5585497
3541,osmo13e93runns8qmmlujzv9kaekjrclpyz537sy27t,NO,0
3542,osmo13e6svcf0dy58ee6z7s8d5jjmt92jz67kth9d8u,YES,3058000000
3543,osmo13ea8m5yztfvu709f30yv7xegrzcwd6ajz69ld8,ABSTAIN,684000000
3544,osmo13eaa0az5pu6tlrssqqzr9l3qs6u9yvafcny8ye,YES,112819485
3545,osmo136y6ax6nvkk6jdm5xduw6hmnlnn26zyl327389,ABSTAIN,26497683
3546,osmo136xluxzqh24mtx4g7qavzpdw8yzwdqtf3dn4j4,NO,64000000
3547,osmo136tl6kt38cp5mhdjzh8rvfd6nhds22vgnmp0e7,YES,744500000
3548,osmo136v3826ka5np85kxus2dxtezj42a7tg677jsae,ABSTAIN,105000000
3549,osmo136d9g5f284ka432eh50gpr6rs3d8qcrlynj7u8,YES,340000000
3550,osmo136k2pesj74wflpq29n0a3ueqm9padet36wkwje,YES,8988164
3551,osmo136cjcxkzl7x0ka93wsr0x45yr4az4xdtntx0rx,YES,1000000
3552,osmo13mzcw7ezlgzcgpls7xqxpsg5qqsxvp8j9nd52p,YES,370000000
3553,osmo13mrxqrkhygt6ek3awsd0f946rxdepjsdym7gfa,NO,118100
3554,osmo13mr053t7q8lc57fmzwzw5htrp02jfx2enuh269,YES,20008021
3555,osmo13mxw4mrlp9hn6dpmsla792s0wm58sdvv8rtey0,YES,16642651
3556,osmo13mgzsdpr3dhgp2yssrp4tc6s2gmxdh9m5mtm4g,VETO,6200000
3557,osmo13mhpvcg3frukqyelwlv3ryzty56umhx3vurwkp,YES,0
3558,osmo13mmjxwrgsx88hhyg74898m94af6ksv3hu7p2yp,NO,14577206287
3559,osmo13mmmd33wm5frzalj6u7pfvte5k94whs6df0zew,YES,3348382871
3560,osmo13malrrmcn3vcrnqgjc02et0alj072hjjghee5v,YES,0
3561,osmo13mlda5p2ycudyzuy2l0n4uru3ngh6zumefsts6,YES,420000000
3562,osmo13uyd8qummw8kfsg6eedxh2lgt4msj3s4kx57f0,YES,5300000000
3563,osmo13uvfecu38tggqfd7mssdz8tymepjltquvu5y8t,YES,40677593
3564,osmo13u5y9vkaplwzl4qyj9y855wjwp4krta93dqu6d,YES,4786466543
3565,osmo13uknwkzqk9g5s592ppve6aaqwgp9kdd4phmt9y,ABSTAIN,35000000
3566,osmo13ucxs8z7gksxmux57uysfy5uuyumaffdxkf9lh,YES,9000000
3567,osmo13ulcudmvpuuu0cpzcuz3ecvmg3r3q7hd355fm7,YES,5000000
3568,osmo13ul7l6jd2gpvkpdqdv98gdgwq97g3378me2gqn,NO,401000000
3569,osmo137zwzxw0nvwfyk566zjw5j89zdwrns8fra8n7l,YES,1035290000
3570,osmo137w4ch2pv5csf93zvfwxw7plu8enflhzrtj2x8,YES,145670
3571,osmo1370fn26kj4r7780clfsuqxg5xrw2jf66e3gda4,YES,2686130048
3572,osmo1375rfnftjdqme2gm3ynufv66qz3j862qxr2ek0,NO,22414672
3573,osmo137hnm584p5ut9ck2msjh082rvc0pm5lwh5sk4z,ABSTAIN,223825285
3574,osmo137c6x9x02c9ex0da45tfqgsjqs8w4cv42c83ge,NO,21577423
3575,osmo1376pdfueshf7jtm5shvca2dxj3anc6crh28end,NO,334878355
3576,osmo137uqhz0u6h0zpn3w5rmhtr98d4m80hf9jqd32j,YES,2349500000
3577,osmo13lzly6934ymemk6k3tzvlu3tl7v7gzq3tz48aw,NO,150000000
3578,osmo13lyzsxvz8yacjvnmxw48tkxvgk8nlr74z7pt43,YES,0
3579,osmo13l99wap9jchfvlghtd70seqn9pnw9aleptsps2,YES,10000000
3580,osmo13lg53pks4lkp5cpvqegst7gah3x59xr8s5wfk9,YES,256990086
3581,osmo13l2gu7ndqquehcnma3m8358slc45vp70jka3kx,NO,38749580
3582,osmo13l5pwylwg9w8jh4a4gr50nt359u4ylkcuzndpy,ABSTAIN,13262000000
3583,osmo13lc3a5z2leysy437ps8dwj5gs7y9tna6lj0ptx,YES,360000000
3584,osmo13le32glvpm5cezf926evsky69dxsh57e9n00hc,YES,38400000
3585,osmo13lm3s2ddurvtmd8lg5kppr55wwrjq3q9awexpx,YES,100000000
3586,osmo13l7wfehqnctshlg5qhnf40648xkgl22vll2zse,VETO,7350507
3587,osmo1jqpl37rn8xv63apsw47u05evp9g9p34g7elemg,YES,14336143431
3588,osmo1jqy8p9ze0aps0qsgqe6kjvjaz0ln344s4grqnm,YES,234119440
3589,osmo1jqxl322ln2xmdeqcdukq4avaaweld7rlwsjf76,YES,4018385
3590,osmo1jqwyc0t7pld6rnfancx0yleyn7fsjdplsjzell,YES,86000000
3591,osmo1jqh0h36jyy4l9w7kr8zy6xc5eetmxxaveupftc,YES,2920000
3592,osmo1jqlel94xlepdfrprmm0qa6nh8004q8f78nks5r,YES,304855553
3593,osmo1jqlar4g2czgq8jyxz05q03jje4qu4039keprp3,NO,92475673
3594,osmo1jpz87kmpuy3celxmfdlfzalmmeh8xrv652qxwy,YES,0
3595,osmo1jpthxvpa2lcf63d8tuypsq9hgqukkumlcpyfec,YES,1036789923
3596,osmo1jp0xvuffnuv9p6yuskzvdxcja8cexn45g62zfl,NO,7686729
3597,osmo1jpj2v82fkp795cwajuf0m3lywfhvjmv84zdgyf,YES,64077914
3598,osmo1jp69yu9wseqzsedkpgyg60hvs46vg50vt6uqk7,NO,18531726
3599,osmo1jpm5amugqhyrl5y036f3h8cev3vrldunaqe79s,YES,213000000
3600,osmo1jzqfg3rq8hdav6wfcmrdk5l47y8wdwxxfpddft,YES,1769500000
3601,osmo1jz9ecjhvm9vzlztdnzavt3u5pc4crx4wa2vlev,YES,1001000
3602,osmo1jzt962czzt3ruwsapec9fzmrm7kcj442s4ju8m,YES,52820000
3603,osmo1jz0hv5esyf2rym02gfclzn9v0lfdjshra8w8zv,YES,8930484
3604,osmo1jz6gjme08vy5t86mfqcrn44elrzu2c9gk382g8,YES,549420000
3605,osmo1jz7av7cq45gh5hhrugtak7lkps2ga5v0nwypdl,YES,10111000
3606,osmo1jrqjwrsknlnufg9qkdfyylsjlaywtdg7vluzzk,YES,146200000
3607,osmo1jrrp96cn3u864s5g5jmpvq2nze2jnamg39ccgy,NO,1377761291
3608,osmo1jrdnxle2qq4p2getpf7ttqq7dqf0et9eqeg6al,NO,0
3609,osmo1jrnfn4rswxkkqcxu8fadxj3e734v5j3x32e87u,YES,446100000
3610,osmo1jrmxa92ekx2ryh97pryg7f5sxsj26pclf29lqr,NO,6450519636
3611,osmo1jrmt6u0tdepvtlfn9ecy8nlak0ap5dtw0xhvw3,YES,0
3612,osmo1jyqdd2hhaw69dm06vd80utcttj0nv27u4509l8,NO,6497293
3613,osmo1jy9v3f6pr330yjqk6zucjffce8r4fdunpdsxx5,YES,115800000
3614,osmo1jyfr2tydnmnzflcprp6r5upwxpw6z056m4uqtj,YES,166558288
3615,osmo1jy3ygr6kldcyqcr2yk9z5hen5lgj5827v6nx3j,ABSTAIN,3431323200
3616,osmo1jy3mqclrr08n3hd0z07xf9mj43g56nft0x79mm,YES,31000000
3617,osmo1jy5z8wkzvgxhatvlweer3rk55gelp8cpgyfkq6,VETO,16000000
3618,osmo1jya90x0sh7h9zmadat7e3l44tc0g0ua5qtlhxh,YES,248213
3619,osmo1jyas39qjr2t0v343lv8k273jmwwkmztwuapgg5,NO,43467865
3620,osmo1j9gc8kex8djc8y9ns83v0f46kt2rrkdzy6lpks,YES,4387567857
3621,osmo1j9vwmtdkg2q9l94hvcmpen2pk72mptre6uelfv,ABSTAIN,350625125
3622,osmo1j9cuhd3lrwsm98dj2hs6wf8t90580c56sl7p59,NO,98907026
3623,osmo1j9en47cu0k29j8xgyfxltruneeaw2rznewumtl,YES,70000000
3624,osmo1jxpztalf3skjftyrlf3tpd3c94g2nqkanr7c3a,VETO,4443000000
3625,osmo1jxp42t65vltj606k44m8kvyvuecsd03t23mzre,YES,3000000
3626,osmo1jxp4uc3cnfwjwf2es2tqc9s43yfywnfefpnrf5,YES,29131748
3627,osmo1jxzk29cfxrunzxgrze4ppxn5yuvsx8vrxprk9g,YES,380477044
3628,osmo1jxv0u20scum4trha72c7ltfgfqef6nsc638lza,ABSTAIN,30324000000
3629,osmo1jxc6q2ur6evlp37wv5ql0gmwmzqapx5v4qvh9p,ABSTAIN,16500000
3630,osmo1jxc7ph07y83qwsn4gud25rv7srhkdxt052j2ll,YES,8800000
3631,osmo1j89p2jyvh607p96saeh28sl9uyqtdky73a9cfx,YES,504866920
3632,osmo1j89kgk59ujwzczu42w6c2vq9wl6u2tjj0dgsqh,YES,300000000
3633,osmo1j8t9s7psm9q7u7janagzn03vja6whdgfmu5par,NO,155000000
3634,osmo1j8nsxvwd266hx8ny25j8a98yq6uzn77frjuddz,NO,4860789524
3635,osmo1j8c7n3ahrjygjncatx7fwg0fz2ungt8m3qdafn,VETO,111436722
3636,osmo1jgzjez5jje5kv7w0pjrmztjehvt0582vcl6wnk,YES,4851324280
3637,osmo1jgxlx40xd7qhldpnl400rwx847ycq7wkcgwk6l,YES,420000000
3638,osmo1jg8rree47r3gjx8e0auk4324z5tqg93tsj7tht,VETO,3388918
3639,osmo1jgdwazvyvvk6fp747g2cngh7m5fpufv0pn3yqr,YES,0
3640,osmo1jgsskpq4hng3ykjp64ywxqcp4kwke5a8x9jjym,YES,200000000
3641,osmo1jfr0qw856llc2j7jdw4xv8ukafmygmus9dyplw,NO,78404990
3642,osmo1jfy6yhmea7w73twdzn5epsvupvzzdw5ppla3tm,YES,0
3643,osmo1jfgnzf507d9yp97886nq3gl3dj9hgq4cxtvec3,YES,12990773
3644,osmo1jfjpu9yu9dzpyjacsm8jktr6cepd3ug86u3g89,ABSTAIN,6000000
3645,osmo1jfmc7j5c2ysj0ndh9zn8hk2qqj9lqq0kwjk8wg,YES,8000000
3646,osmo1jfa3vw3r50vyww2qwklxqn6qu06d3uf7vc63qm,YES,7585000000
3647,osmo1j2rad9qfxfqnahghdhh7nvnuwt3eh4s4r7tw4e,YES,587689381
3648,osmo1j28m906upylzey4rghxs4ytww40tsewjns6t5s,YES,33752600000
3649,osmo1j2jdszc3mq5mzezsh9ufmh988c4qh97vacl8vk,VETO,110000000
3650,osmo1j2u8k7syn437pufe7u8gcs9kudx8ugxv6t4nqs,YES,306169464
3651,osmo1j2l2zw2peumuv6dttss7d4yz0w346syx7946hg,NO,895526000
3652,osmo1jt0vk6tga5v3579te2amw27vr5d3pz0vpqtv4d,YES,0
3653,osmo1jtjepg9flh2jqazsg0xctgkvz04nwxgj7qs64p,NO,26008866
3654,osmo1jtljcs2g2yutj50ddqcnfav00e0g6ycz6kg5w4,NO,2150000000
3655,osmo1jvrysaugjthjs43cjvn72pvv9awf2tdsv0wn7k,YES,4391249
3656,osmo1jv3y4mv9kh080m9davaakyrppzckeq9z8c7g08,ABSTAIN,963130000
3657,osmo1jvnf2m7w2xe88q20fpzsrpzw7r3se3vqxlfsue,YES,291000000
3658,osmo1jv6h7fg97wzljpzwjk7fmh48yunw3welx324qq,YES,9500000
3659,osmo1jdqgrvktxsq03ch439n0esdgr6p9e72ndjlkdw,YES,0
3660,osmo1jdgyz058su4mhp3v0ejf8jgegdwage2uvy3etq,YES,138685673
3661,osmo1jdf9aafaevrehwfy9ehm8r0009x872xjvprgyg,ABSTAIN,0
3662,osmo1jdnyr50w82v0z2nv2lt2gzlfe77qjh88kyykk6,YES,5573584
3663,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,YES,836450000
3664,osmo1jw28sg27sgdyy9l9kj2fca9y6qegxdsmtqgel5,YES,3875000000
3665,osmo1jw2cxrdtw400jed2n6ultxexd9qhmjqzgdfazs,NO,9333265460
3666,osmo1jwtzz6vrgapunhauz0fek5uwgzjac2t9ptj2za,YES,736200000
3667,osmo1jwv8yvjg9f63g8v70d2tnhxkt848lwdwpu63y3,YES,21110000
3668,osmo1jwsuuf8xv2e7s9s5amzc5n23qnzn8sqkuquzsh,YES,0
3669,osmo1jw55kaxxerhgthzj6uhjmjut0g2xy6xa5h0yr3,YES,8000000
3670,osmo1jw4j9852k6u6dzkqjdr7tftg20njse2j4n9qgu,YES,10000000
3671,osmo1j0pkxj00p0880qn8zev63ucpk9zzqyg4he8755,YES,20000
3672,osmo1j0yd66z8cestmequhfc06853a33du7p9dj6jgf,YES,730000000
3673,osmo1j03e2s2zw6lv0kmugx6nd34vvqvmc5jya6jvxf,YES,2993728
3674,osmo1j0m7ttzrmjetj0juj0698pflw3a86ddt653r2m,YES,2120000
3675,osmo1j0lq4ynh3ct6kr09uh8x3dau57dt6uzpjzd8xv,YES,111440383
3676,osmo1jsp08f2ut4ruvnrfu4j47j422a9dqyjnzzzlsu,YES,363241319
3677,osmo1jsxdhusu6zlj9cf3nrskzu7j9ac7e42a9gwhhv,VETO,0
3678,osmo1js2p0vzlwh4r0wruz8hy29m73vn3jejpw33e2g,ABSTAIN,1269000000
3679,osmo1jstk40wlemx38g393f7e55q6rphvlqd4ymsf9z,YES,250000000
3680,osmo1jsscwhejugnrv3vqkzdzcs4pknchqgjka3ye93,NO,2500000
3681,osmo1jsh6v8050lz2n9fsxru6tswqqjpjp95usct8rp,YES,0
3682,osmo1js638yd8j0yjwg3md9qm2aqc0zc008h0s23xxe,NO,91676855
3683,osmo1j3z2lah8c4ppfez9029224a7aptmt62600w99f,YES,7312138637
3684,osmo1j3r03dpsv7v0hrgtnxxmnvnf94h2zwu6rtacup,YES,33755600000
3685,osmo1j3yp7cwv6wkq2fjd6gy8yar6l79xdnqlvxyvac,YES,0
3686,osmo1j394xdcsv9h3mx9d08anxn6afchvrxpt5gwf7x,YES,25449527
3687,osmo1j38yamnc5xnc2vfypm9thpe8vs8keh3smz6ty2,YES,1100052
3688,osmo1j383wvxucw5jmkevuz870agla2kqhqgdvynazu,NO,0
3689,osmo1j3k8llcr5v2vsggsz89pa83d9kmkmdz7un0ajf,VETO,152504094
3690,osmo1j3ccxw9avmc4evxdduezwf27x8fpnp9a9h008w,NO,63842130
3691,osmo1j3as2nlaqst5e2l0e68yykhevqm5ftgdl9k84x,NO,100148714
3692,osmo1jjqz6w6r657rdmf8s6xmyavzmdzp33gkkqnyx9,YES,2064000000
3693,osmo1jjwf2052uy7fvl8tl65lgxnyr7mggc7vzxrg2y,YES,880000000
3694,osmo1jjw67e2zyxjx2zm8mvyapf9yssrd4ws2wgzgec,YES,10499000000
3695,osmo1jj3curtujy9qye5fjmx2qj2whany3zv7whq83q,YES,54425407
3696,osmo1jj56p8hvg59mrexvl7j4qh8aw5qlw6k5dele36,YES,10776377
3697,osmo1jjcy4kpccfd0r9h4mlnhhn2y6lwqeqe0dkhtdp,VETO,6009330
3698,osmo1jje3pmwytqsxyu4ytymh0sr880ugm6gn9wssym,NO,390000000
3699,osmo1jnpevf3zg3wc3vyqssxu96lz899g00skk60rtg,YES,8500000000
3700,osmo1jnshptet6chflna8aha2rk90230lylst3fuy4s,ABSTAIN,9784386544
3701,osmo1jnjch0x7plesvc3w73y0jkmkyymulx9fh5zqlf,YES,0
3702,osmo1j5ptkxltz69zcn3f3jq2x9xeqg5rkcz7s8pf2p,YES,180000000
3703,osmo1j5z473jelsax74ht74vxfng2jhc0hvrkkt25xs,YES,100000000
3704,osmo1j5r9j85nyyxyt5zxt9rc3d68whfp5fj473tvrr,YES,119600
3705,osmo1j5xr0pu09z747dt507hvuc9qzhqjp286g50kkj,YES,10572880000
3706,osmo1j5wq2r93s5glpcdj2tl6qwxagxjuhczsmqvmlp,YES,116885894
3707,osmo1j50n2mykqfp2flgs6ka4lkp5w4svgmmwsht3he,YES,56000000
3708,osmo1j5syzzl7q4zj8yzrs64k9y0gshp2l4nf93dcp0,YES,20000
3709,osmo1j5nu52nd2eaef3fa5rv5p5e2wrh2z45ug6rl4j,YES,15510679
3710,osmo1j5l0tg7nxjj84hnkyyywph2avulyzysh860g4k,YES,546140000
3711,osmo1j4z46u5hwmdqtjhkk57wl53ttar7u23dcq88jv,YES,0
3712,osmo1j4ht7ph4qldtx46jm2vqj3hj7x970njepv4prh,YES,2212000000
3713,osmo1j4hlukts4m09dcnd27my8s8nltkfsdtp2nrun7,YES,0
3714,osmo1jkz06rn3r5l3qrvf9a83drvqsx0v6taset89wz,YES,355000000
3715,osmo1jkys2kgnmlkcvwlxhs6gtg942w44x7auh9qn2u,YES,22000000
3716,osmo1jkt8qd22fjwefvgte5xuxsmr8xyw2w405mf5sq,YES,108000000
3717,osmo1jks7wkkfj8s64u6khspn3ut5ndxq6vjk7shr8r,YES,25000000
3718,osmo1jk54uz29f2k7yx8c9sruuj08jftthj3vzehcn7,ABSTAIN,9084217
3719,osmo1jk49uwqxa9nk98e5p0y8hszjvjuw5ek9kljf86,YES,309620000
3720,osmo1jkl7tkgaq5vky4dhafyrvqzjtxhtcvj7zvla6n,YES,156000000
3721,osmo1jhp4zz3j8xvlvr2vzuzvea2dgphyy2adn0qte9,YES,490511364
3722,osmo1jh8dac9hehaz7eud4qhcwf98ddleqhsn4vm5tr,NO,322599626
3723,osmo1jhdl69pwugjyprmuj6xkpwgh9c4vll8e65mx6g,VETO,0
3724,osmo1jhhk0yh9uvkq2h96tl5a6ndzqwxjz7e4edcnks,NO,245424551
3725,osmo1jhlme46p9ej5t5nl56zs5n7dmve77n6gdgtzhr,YES,3240900000
3726,osmo1jcz4txe5kl9e0u0hrkpnst54z46adaceldmh5y,YES,92970000
3727,osmo1jcfdlcdc54eu8mlutr055t6gc0quysrh598r7j,YES,2777358
3728,osmo1jcvz5t28j8xeqfefhzhd0hlrj9vu2g3pmep5n7,YES,254980277
3729,osmo1jcc2uk743n3z6p9q2qf0ap77gfn8zfu8cztpu3,YES,10000000
3730,osmo1jccuxg5jpm0ygh6q74cy4l6has9wsazenvdpxa,VETO,1188449542
3731,osmo1jcuywxyhhfplp8ehtyqrnvksj4lpdu6l4fshxv,YES,3431981
3732,osmo1jeq30dc8ha2wyh6r2wg2azxh6n3ett56lnva45,YES,1000000
3733,osmo1j6gd9ttw459qjxr3026jxc3sfmvdur5rph5cmy,YES,23675000000
3734,osmo1j62lhutusle7g4es8y0cenfhlau6mlhmxjpym0,YES,1000000
3735,osmo1j6d9sd75ny0ezw7ngjmqa9tqwlajmxrs52x60x,NO,10000000
3736,osmo1j65d93fk4ae4nj3gd42n7m64vvayhlm9qqy05c,ABSTAIN,7575000000
3737,osmo1j6ehrzsmwcg7mjje8m34qmnj6txu8v58acc2g9,ABSTAIN,207473397
3738,osmo1jmgu4eca8s0m473x9eq4twcsjflz6e9fuepwds,NO,32571926
3739,osmo1jm03c2yqy0xr0pfejs2k5ygr5lf88pxwlz4sah,YES,102878226
3740,osmo1jmjjk8xy3r6dydlewss4gyhz7cdnxse2dxuzsw,YES,600000000
3741,osmo1jmnh7zffx2tulcx4ac40g8ghxtk0tqrzc5x49f,YES,1828523774
3742,osmo1jmncnewkfchk4ueat06dplmehd3ma0ycuc68zf,NO,822260391
3743,osmo1jmhm9glzugvu8a6tudyle9zgs62avkx9hyfps3,YES,33450000
3744,osmo1jmcqdyh9auemdr35xnqsywpagd9ty3yxqqgh55,NO,17108623
3745,osmo1jmcf5na86q3s7hpvsurj7vce9mh77slpmj4wn8,VETO,90638328
3746,osmo1jm6fmzazkvddq9pmfv8uncak0vtrta9azamxw5,ABSTAIN,30000000
3747,osmo1jusws6uj20fg5ewdqj9cacnk0gavqlzzu7spf9,YES,18459093
3748,osmo1ju3vys9l5d4fa6f22l9z4q9rdlfnr6mtvfrkel,VETO,1200000000
3749,osmo1ju4nkmkqvstsmjftk649uyp9es9cvwujnkplnl,YES,12595
3750,osmo1juczud9nep06t0khghvm643hf9usw45rt9w535,YES,9470787434
3751,osmo1jue8sya7zh9g6wvp7q42xvthqep2ewapg39aml,YES,1001000
3752,osmo1jueevs3wcrck703rd6nrwsnqupzvc7vt9hu6j5,YES,0
3753,osmo1ju6ktm52zy5d2aggjxdxmcphx5yyhn8g0jttka,YES,105975414
3754,osmo1juusjfuz0f0lrulnxpgm2snwlup09qv9t73nt7,YES,1035000000
3755,osmo1juunnyfkfyjeytw8xd80xhva4xda6s4xfexqmy,YES,168918281
3756,osmo1jua8gqej0m0d9e4ma5gnum4udn8nhgcp4x5x7r,YES,143079071
3757,osmo1jua6l4jnkvlqeyv6uuy5ku9l9la6cmq2mrshh9,ABSTAIN,52839611
3758,osmo1japufgdf82gtm0rxq3y3aasq905d4ek5r8cspw,ABSTAIN,106560807
3759,osmo1jamdpre44ywhswx8khxnz3fx6a5hsj6j9g4jkz,ABSTAIN,72725668
3760,osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,YES,1800000000
3761,osmo1j70e2x77px8tjdnvh7f0v3z6s43vzth4kfpm0v,YES,146252549
3762,osmo1j7355k9uekzcyugvjvfdvmz979r77n2s93v2qf,YES,12000000
3763,osmo1j74acake6d2mfx4ra4rx6p7cuv2z8x8q84a8tk,YES,0
3764,osmo1j7k4qr4kxt37e05ylyzngj4a7y5sc4shhxjtrc,YES,15454153
3765,osmo1j7hh54km7vrkz4n9an4t3uu5s6gu8qa7a4z0rz,YES,0
3766,osmo1j7en2pzkmvlgewqylgdzw8nyh968552t5qwzex,YES,3461933
3767,osmo1j7euyj85fv2jugejrktj540emh9353ltf48uml,YES,10000008
3768,osmo1jlryp526r0k53aghkjep4a4j2v8470708hpd5v,ABSTAIN,10000000
3769,osmo1jlygadjn6erfmdftd55t4tkt0vqsnaq4nq38lj,YES,20000
3770,osmo1jly3n8j4afnwvvz6f8chmdvu0xe8vmzgh8hjnt,YES,1032462
3771,osmo1jlg6wrdqpp93c9ua8wtsl9h960qd83pnzuff0l,NO,30568631
3772,osmo1jlvke4p2tq58czj3ppdj92hmzt290erdd064zp,NO,0
3773,osmo1jlhvjgat0f3g8s44x8ggakar5jcfv9tlxt9uyu,NO,49649895
3774,osmo1nq9efl6ye7dtnkk9346xpxjly2w682mgx3n4kn,YES,1002289
3775,osmo1nqf4uu5t48k8hf3a8adqc52y6warp02rx5xehx,YES,36100000
3776,osmo1nq2egcau0l2ssdg59mg6vd9dvnj54m7ka6wkv7,ABSTAIN,4000000
3777,osmo1nqdk8m3zglwjsjnmhs84z5757d33apuxxnfmz3,NO,6607484
3778,osmo1nq46h4eka72j8e447mnk0f4ds58nmvl0ezlkgf,YES,1090954348
3779,osmo1nq4lxjwxc360ucmak4vd40fw600n4aa53r8mzz,YES,1011000000
